,Asset_A,Asset_B
2018-08-07,6168.9683021939745,10625.439519107194
2018-08-08,6247.710381010863,10765.306513787384
2018-08-09,6323.833553653439,10863.01210814082
2018-08-10,6175.640076488726,10754.222260118939
2018-08-13,6286.623819665953,11001.959988097045
2018-08-14,6270.828001241655,10883.154470552257
2018-08-15,6189.075721525687,10892.874696233364
2018-08-16,6328.600348473362,11035.251368736486
2018-08-17,6260.541875869995,10957.885868219319
2018-08-20,6230.03559339301,10944.431485753594
2018-08-21,6253.5962272079605,10871.598159408783
2018-08-22,6162.216875978563,10834.395431312401
2018-08-23,6205.500599153836,10902.819189011461
2018-08-24,6344.320974427753,11168.964378282326
2018-08-27,6321.632499382821,11132.764025584704
2018-08-28,6259.596522845153,11011.378852719727
2018-08-29,6261.23820471427,10930.4387500905
2018-08-30,6291.206284224694,10966.451548755571
2018-08-31,6305.2500598953375,10960.881424099694
2018-09-03,6319.743404092071,11059.659787212793
2018-09-04,6420.848013335068,11080.195969952163
2018-09-05,6263.033077394566,10961.358631652362
2018-09-06,6378.460189622155,11205.98270191537
2018-09-07,6438.931749984266,11328.539661976083
2018-09-10,6443.987972384946,11320.31758573356
2018-09-11,6553.825629209256,11433.945362914525
2018-09-12,6680.972870524187,11559.579792785904
2018-09-13,6731.086330057178,11575.987943626737
2018-09-14,6656.7405996794505,11602.448038793647
2018-09-17,6727.373995129179,11738.770932871053
2018-09-18,6695.76099298188,11738.322582593262
2018-09-19,6694.852737743014,11810.805361523702
2018-09-20,6709.664791131765,11724.12285102353
2018-09-21,6634.623722634357,11694.041866885816
2018-09-24,6726.6760415036115,11846.534532809592
2018-09-25,6696.565109342953,11784.997193966523
2018-09-26,6565.71413649762,11803.066321298167
2018-09-27,6695.887195754976,11885.631212460765
2018-09-28,6675.27897420541,11925.793333195814
2018-10-01,6683.051407922947,12080.736572145324
2018-10-02,6810.328711691024,12357.273931328322
2018-10-03,6845.206056742882,12588.103929794193
2018-10-04,6711.5964713223075,12300.449020988253
2018-10-05,6763.632308947061,12474.54000998018
2018-10-08,6825.4911080778475,12576.608419758993
2018-10-09,6900.655523213178,12514.14039468364
2018-10-10,6946.780629877268,12525.452916813154
2018-10-11,6979.424070372086,12726.983194974626
2018-10-12,7101.244299981136,13012.600467725082
2018-10-15,7162.456116057827,13088.809078034501
2018-10-16,7104.967802895483,13035.898223008953
2018-10-17,7051.214518380413,13053.001484114782
2018-10-18,7126.209275761956,13118.327110628541
2018-10-19,7280.615013368371,13289.31945104529
2018-10-22,6993.053053570998,12954.15981793436
2018-10-23,7183.833310123029,13135.463849454263
2018-10-24,7149.663991045296,13142.082913166616
2018-10-25,7131.666803746909,13091.94513882346
2018-10-26,7161.431135878231,13180.024751722542
2018-10-29,7242.9582665059415,13087.90517655572
2018-10-30,7316.963221202011,13123.816661679364
2018-10-31,7242.502951280778,13320.381553014695
2018-11-01,7243.375879375961,13294.573407463966
2018-11-02,7168.692466662266,13228.618881512042
2018-11-05,7138.792607548718,13248.416382857238
2018-11-06,7003.46907132024,12915.146677371595
2018-11-07,7011.224796188804,12839.26280159189
2018-11-08,7011.141288646609,12751.927673881433
2018-11-09,7085.025624231719,12846.712260498438
2018-11-12,6995.006067784709,12799.387280477415
2018-11-13,7137.218277177156,13041.313207544015
2018-11-14,7267.846951881113,13127.788972642435
2018-11-15,7325.283209629441,13193.35113276171
2018-11-16,7107.526661986468,12893.94673922821
2018-11-19,7282.388819077038,13122.245050566144
2018-11-20,7152.6933048336105,13134.419005870363
2018-11-21,7386.905271499735,13322.456037236381
2018-11-22,7221.695045129344,13103.305524948139
2018-11-23,7317.888353562032,13319.75921876478
2018-11-26,7607.470193710812,13792.88539954667
2018-11-27,7575.626552218839,13847.936365646547
2018-11-28,7704.929342129086,14073.034269860074
2018-11-29,7822.032478000754,14297.552242571293
2018-11-30,7958.370783798389,14478.103825830283
2018-12-03,8074.379695744715,14747.00554978458
2018-12-04,8020.33664320773,14638.477058066523
2018-12-05,8092.34653137901,14593.8227007998
2018-12-06,8157.020881963598,14697.741427725976
2018-12-07,7942.000582720215,14234.09470656704
2018-12-10,7787.957882105697,14105.021513685677
2018-12-11,7734.936646046685,14221.399138127632
2018-12-12,7714.1579142928595,14237.087862783292
2018-12-13,7711.837280415622,14377.27553012816
2018-12-14,7647.70959940666,14206.927661182755
2018-12-17,7818.7086896794635,14471.569424554653
2018-12-18,7934.21275163884,14660.086323917494
2018-12-19,7848.331690226556,14473.038978432658
2018-12-20,7880.749216054273,14538.907256654642
2018-12-21,7890.920558202353,14306.194316737074
2018-12-24,7978.352982166391,14477.043877168055
2018-12-25,7896.98389531726,14296.455567893145
2018-12-26,8107.4633844630025,14712.112777023702
2018-12-27,8245.486847587645,14801.189231694541
2018-12-28,8351.726181435773,14954.962716886292
2018-12-31,8524.262170703556,14972.89346747572
2019-01-01,8413.033292744372,14955.078834666532
2019-01-02,8409.402944826787,14822.218040200001
2019-01-03,8464.106669998606,14913.344130652305
2019-01-04,8406.779619801224,14908.232908444234
2019-01-07,8518.653029092391,15100.382118253532
2019-01-08,8450.81544913393,15173.002945814338
2019-01-09,8377.832524327863,15156.950001030733
2019-01-10,8353.966845486812,15294.064844309407
2019-01-11,8368.184933446804,15220.04805230962
2019-01-14,8222.123177411238,15072.99254348577
2019-01-15,8317.604161427405,15177.294194172287
2019-01-16,8301.189906392492,15212.550306364908
2019-01-17,8300.681485977277,15255.553458930292
2019-01-18,8111.835795807484,15080.168486164677
2019-01-21,8092.088108362607,15166.031331384163
2019-01-22,8222.194807072074,15437.169887452368
2019-01-23,8064.042697230876,15153.65456448333
2019-01-24,8207.22656644623,15319.897591499735
2019-01-25,8384.221370603696,15523.188016176564
2019-01-28,8504.1634870017,15553.626109741068
2019-01-29,8504.52213635268,15671.83478751995
2019-01-30,8589.175291959124,16007.446710702212
2019-01-31,8528.893116599615,16044.180719196376
2019-02-01,8607.571072014125,16291.70209281949
2019-02-04,8736.0346503008,16630.638696959802
2019-02-05,8730.189046499972,16700.457488430777
2019-02-06,8932.514233570742,16931.013478486602
2019-02-07,8928.491200989389,16805.371152233376
2019-02-08,8955.045622580135,16676.264701446245
2019-02-11,8931.122041582534,16482.90419143348
2019-02-12,8877.600155225367,16483.197286092134
2019-02-13,8973.695494032774,16725.089788901307
2019-02-14,8995.483719081927,16697.201244550484
2019-02-15,9221.974171097865,16815.080258831116
2019-02-18,9270.542217970644,16693.731139853848
2019-02-19,9303.443036941842,16718.679611406074
2019-02-20,9265.673868768963,16625.860161082353
2019-02-21,9314.879713632974,16807.9596186192
2019-02-22,9297.088385761466,16828.446545060346
2019-02-25,9330.133597711521,16685.578972882402
2019-02-26,9249.517306626145,16644.685996864886
2019-02-27,9419.883806985714,16891.23768545315
2019-02-28,9465.476817690342,16953.018733811372
2019-03-01,9406.41988478659,17057.543825385404
2019-03-04,9355.117138864734,16807.438699007656
2019-03-05,9264.905923438784,16846.030862143758
2019-03-06,9212.881328966347,16913.917330704626
2019-03-07,8967.654368579968,16654.437621911395
2019-03-08,8935.219312281139,16745.324940094422
2019-03-11,8950.957712019146,16781.783351869195
2019-03-12,8971.886597196033,17032.287602925033
2019-03-13,9049.973791831591,17379.70296563655
2019-03-14,9073.608620836905,17236.280380492964
2019-03-15,9138.327196016366,17067.953447287848
2019-03-18,9065.515263302785,17073.03495889579
2019-03-19,9167.36050052403,17267.3250019929
2019-03-20,8983.835860771247,16899.803627564477
2019-03-21,9092.849873758527,17289.669074649548
2019-03-22,8892.078645752585,16958.015642327366
2019-03-25,8760.43000750719,16919.949671390845
2019-03-26,8897.715790804885,17096.914419845416
2019-03-27,8728.71081036302,17040.19393092351
2019-03-28,8726.424672644733,16925.710539997734
2019-03-29,8548.83065264457,16557.18748653802
2019-04-01,8607.987581936766,16710.949291354682
2019-04-02,8435.64919981366,16531.42619262873
2019-04-03,8405.768651832956,16546.717139712804
2019-04-04,8414.326716883004,16641.728353446062
2019-04-05,8745.213217432374,17188.53095559145
2019-04-08,8789.700695108335,17117.503479181047
2019-04-09,8784.809440096475,17088.75011237987
2019-04-10,8561.801769282543,16918.570293847835
2019-04-11,8652.716444419038,17064.917044131544
2019-04-12,8709.401238447304,17110.406706129772
2019-04-15,8745.648980560401,17078.547096829512
2019-04-16,8890.039016629287,17421.264003996937
2019-04-17,8877.216356931276,17296.366788108862
2019-04-18,8827.171946385264,17131.60588169279
2019-04-19,8802.530084523009,17207.263082859045
2019-04-22,8824.100843407683,17313.937860697668
2019-04-23,8925.398022082738,17470.629355272755
2019-04-24,9010.028128288646,17521.709145152858
2019-04-25,9120.516698272204,17504.929082559323
2019-04-26,9225.307228260031,17651.20224523736
2019-04-29,9300.617851568486,17752.796256243302
2019-04-30,9325.99814848098,17870.734447931714
2019-05-01,9276.653336350686,17703.43741072475
2019-05-02,9500.588464399974,17942.064670952826
2019-05-03,9611.761848133356,18085.802731315347
2019-05-06,9796.98719794517,18215.69571182872
2019-05-07,9886.88316231889,18398.080932437726
2019-05-08,9867.616616257998,18293.51233710454
2019-05-09,9995.691879570635,18377.316354790637
2019-05-10,10071.110529632098,18384.888981523727
2019-05-13,10102.848329949615,18186.40537702091
2019-05-14,10177.713412770738,18357.268525758685
2019-05-15,10084.508413010784,18606.346773347206
2019-05-16,10115.384156330141,18517.7393701415
2019-05-17,10237.477006163233,18463.729529978005
2019-05-20,10320.843076664327,18483.31080156298
2019-05-21,10256.634816717127,18309.532641376114
2019-05-22,10337.140001909884,18352.741744892402
2019-05-23,10151.906121356036,18022.469825141623
2019-05-24,9913.446786819057,17767.250880827232
2019-05-27,9873.161354650083,17762.182301968598
2019-05-28,9933.42657323024,17596.65169531606
2019-05-29,9975.045667687922,17787.647979234018
2019-05-30,10074.561286058066,17755.0300211443
2019-05-31,10052.518953596269,17967.713629685662
2019-06-03,9927.095644190244,17767.40817609988
2019-06-04,9853.55043892626,17607.06719318221
2019-06-05,10154.13689945882,17959.460768503755
2019-06-06,9993.69139578043,17676.613043037472
2019-06-07,10075.860260243608,17771.09913884333
2019-06-10,9798.659140475758,17567.377388564928
2019-06-11,9555.802661678372,17166.05844144402
2019-06-12,9611.220127867418,17056.666576405478
2019-06-13,9503.340717929515,16739.018991002038
2019-06-14,9552.794992058361,16678.62650777556
2019-06-17,9696.043613011483,16796.467022522713
2019-06-18,9832.452857293098,16941.178331932257
2019-06-19,9909.533105874634,17178.701774499645
2019-06-20,10085.546038649276,17487.084329025212
2019-06-21,9981.144908411314,17263.68434984743
2019-06-24,10124.15415004298,17458.777655464382
2019-06-25,9996.747767606348,17297.34850642206
2019-06-26,10086.6120146654,17509.351140432133
2019-06-27,10246.929750373456,17859.358248184115
2019-06-28,10242.333712157146,17816.554880962532
2019-07-01,10432.511156676508,17991.479082158417
2019-07-02,10347.948479004508,18043.421379163017
2019-07-03,10456.750066907252,18285.399772790686
2019-07-04,10816.37957691149,18763.989461276895
2019-07-05,10900.547176006057,18766.5708411002
2019-07-08,11107.893537167849,18991.048033597555
2019-07-09,11114.869029861853,18981.65718291808
2019-07-10,11589.706010396612,19381.624526146134
2019-07-11,11706.856761008457,19634.432618214913
2019-07-12,12212.22654154028,20313.611199221996
2019-07-15,12277.67302279269,20643.49111352144
2019-07-16,12368.867663514755,20851.207121192063
2019-07-17,12496.134019630626,20700.03779748468
2019-07-18,12405.537424347001,20610.428418149146
2019-07-19,12180.120653912953,20923.63420884014
2019-07-22,12485.225570700755,21690.144653335723
2019-07-23,12566.357468681148,21873.952654284752
2019-07-24,12642.543584866067,21927.551616518576
2019-07-25,12770.452839044943,22191.322726625724
2019-07-26,13041.653281050114,22752.972213925146
2019-07-29,13222.002366535158,22837.591808856847
2019-07-30,13286.21127851589,23174.1848992253
2019-07-31,13412.959861782161,23446.39482623727
2019-08-01,13554.980712729252,23818.528715946606
2019-08-02,13385.71157339553,23910.042978936945
2019-08-05,13432.615629625016,24121.340564456015
2019-08-06,13397.819416092418,24323.17444447454
2019-08-07,13538.181781584342,24704.282525607276
2019-08-08,13628.091907128084,24847.854637761968
2019-08-09,13649.545660586253,24942.661325666068
2019-08-12,13710.900420466836,25095.218063412456
2019-08-13,13425.211900565368,24832.988167181073
2019-08-14,13344.985985833284,24623.1366676427
2019-08-15,13504.265945471112,25082.529953460984
2019-08-16,13321.468395449236,25080.754464681137
2019-08-19,13491.832859596121,25330.208544778252
2019-08-20,13862.628453136407,25878.143373252577
2019-08-21,13757.055024138921,25619.662767382477
2019-08-22,13702.269592768864,25501.587222997307
2019-08-23,13756.654715266763,25371.791614570047
2019-08-26,13955.46486751968,25109.11589280689
2019-08-27,14133.024791771735,25079.0188513723
2019-08-28,13918.498660613623,24903.35739620889
2019-08-29,13802.415932610904,25027.53737079892
2019-08-30,13934.994739759066,25601.64211089754
2019-09-02,13828.266806049623,25390.904940568784
2019-09-03,13731.93692589696,25025.413750789896
2019-09-04,13969.086455682716,25297.900627181905
2019-09-05,14179.434013237224,25434.046687839163
2019-09-06,14017.74398681626,25135.761035822197
2019-09-09,14036.320784932224,25063.115034670063
2019-09-10,14419.428446785878,25735.093642560405
2019-09-11,14850.71775295049,26414.237538454025
2019-09-12,15063.05710551316,27182.960757410034
2019-09-13,14931.819802325257,27006.54279411405
2019-09-16,14787.525806158324,26608.050227606982
2019-09-17,14725.141537890082,26561.40577562902
2019-09-18,14655.97658422966,26728.475612449758
2019-09-19,14552.45635436599,26632.59468285255
2019-09-20,14988.707828935974,27145.67001085923
2019-09-23,15064.52872349135,27299.18893182793
2019-09-24,15206.361691997943,28067.264131687734
2019-09-25,14924.100597884591,27747.308943394903
2019-09-26,14978.704540834411,27802.6994298016
2019-09-27,15222.305861269513,28232.949344071396
2019-09-30,15301.832306377833,28099.592391185008
2019-10-01,15300.97759090736,28075.750917585363
2019-10-02,15806.586618787713,28714.791241356143
2019-10-03,15836.547556672764,29206.527201854668
2019-10-04,15861.98265075553,28954.274038836582
2019-10-07,15915.543862724093,28701.29716304584
2019-10-08,15776.547969043299,28385.170480642664
2019-10-09,15773.990091258314,28691.302361209382
2019-10-10,16195.293277442539,29061.360036811875
2019-10-11,16316.828913942394,29507.755639768613
2019-10-14,16899.030150923416,29781.437291804243
2019-10-15,17028.281540684104,30126.9859392568
2019-10-16,16852.678691113284,29754.88255456227
2019-10-17,16932.671750198388,30165.95043240087
2019-10-18,17451.104114216083,30902.898835714434
2019-10-21,17442.21582470803,31011.60896533367
2019-10-22,17624.963615218483,31321.673247155588
2019-10-23,18333.932066770078,32283.589966026575
2019-10-24,18363.162748288076,32093.62063706359
2019-10-25,18386.079985759807,32256.189503205012
2019-10-28,18527.587503475326,32533.941124735877
2019-10-29,18852.553405085702,33000.28580646287
2019-10-30,18759.51418365909,32910.28414658287
2019-10-31,18961.327283254624,33297.28070366001
2019-11-01,19004.959985484227,32844.60201324785
2019-11-04,18809.93428719982,32472.861472975463
2019-11-05,18686.925217847245,32604.1034821209
2019-11-06,19155.993689056213,33157.91426541695
2019-11-07,19361.716047869577,33281.87919018771
2019-11-08,19055.639071815553,32607.414870614248
2019-11-11,19254.198684449893,32975.90572529007
2019-11-12,19668.913699366774,33515.304302923774
2019-11-13,19685.86136729707,33467.27546376994
2019-11-14,19825.970624957743,33552.702483210734
2019-11-15,20280.28508906764,34335.83440476303
2019-11-18,19886.17851798819,33762.028590341775
2019-11-19,19847.928937242177,33903.22701172528
2019-11-20,20127.653846329835,34805.45769825815
2019-11-21,20021.372280656982,35105.46473346806
2019-11-22,20150.1793305854,35830.52043936275
2019-11-25,19975.839657149794,35725.60234275059
2019-11-26,20008.6379334789,35722.825313799025
2019-11-27,19755.530356715553,35375.451033534264
2019-11-28,20444.952110439088,36165.0092869871
2019-11-29,20548.207916036008,36431.4097121328
2019-12-02,20543.343093183365,36790.897582529506
2019-12-03,21151.162869689757,37814.46731423022
2019-12-04,21686.12354595492,38910.995223102596
2019-12-05,21759.84935126145,39174.283151539006
2019-12-06,21984.245648357406,39950.24259757945
2019-12-09,21714.343593730566,39713.467878212374
2019-12-10,21784.662020410757,40026.988941174866
2019-12-11,21999.87842207751,40668.23074425374
2019-12-12,21513.878744530375,40224.482159669475
2019-12-13,21775.034231551548,40790.92488458044
2019-12-16,22186.785726921593,41680.133071472
2019-12-17,22300.312279030746,41274.550165137
2019-12-18,22758.39284351719,41950.510519664414
2019-12-19,23044.91686805149,42034.53489339465
2019-12-20,22990.23519239887,42047.007511409625
2019-12-23,23205.487682528674,42162.462258732136
2019-12-24,22822.562666848633,42107.541646224105
2019-12-25,23112.02718684441,42394.40426580027
2019-12-26,23080.839262878435,42242.235834873856
2019-12-27,23144.151750784185,42610.68012647565
2019-12-30,23706.503292835256,44001.77944150397
2019-12-31,23811.593362765783,44050.58161944448
2020-01-01,23933.65381604108,44256.66016755654
2020-01-02,24440.29641829183,45641.00881001241
2020-01-03,24476.91426828354,45880.98076697079
2020-01-06,24357.846800856918,45335.90042663118
2020-01-07,24322.112118624984,45200.63161118581
2020-01-08,24342.64287354081,44501.47178818062
2020-01-09,24524.805768008577,44603.62302696519
2020-01-10,24431.637049097662,44637.04196872286
2020-01-13,24825.034158106217,45040.29394300036
2020-01-14,25043.424915044885,45091.42685951944
2020-01-15,24894.356186466746,44741.74023359392
2020-01-16,26011.421002150302,46402.161381905295
2020-01-17,26642.41847709417,46814.60159125437
2020-01-20,27175.284887608763,47706.24468461817
2020-01-21,26767.75463075991,47206.89992523672
2020-01-22,27038.386201035966,47822.07272877886
2020-01-23,27381.24292542984,48116.47972491691
2020-01-24,28101.93869089343,48584.746451837695
2020-01-27,28337.44135122402,49027.82707831744
2020-01-28,28527.699439929977,49179.41319180714
2020-01-29,28929.139856897556,50053.766338940775
2020-01-30,29462.09326081892,51205.310099273906
2020-01-31,30058.70405793475,51838.66742950815
2020-02-03,30827.109143775597,52826.81823734896
2020-02-04,30483.637638828342,52539.18070839221
2020-02-05,30141.97863826437,52252.69151282462
2020-02-06,30743.11096975407,53060.88419242337
2020-02-07,31019.405610077785,54070.66326123529
2020-02-10,31525.847384269146,55264.755459080916
2020-02-11,31048.72718494107,55336.79106180061
2020-02-12,31249.318645061503,55991.06589632368
2020-02-13,30504.029942085304,54561.01660241211
2020-02-14,31481.552863512214,55308.84447427957
2020-02-17,31534.209475541604,54598.25378139484
2020-02-18,31756.321125774313,55152.55818611153
2020-02-19,31745.31402294039,55344.20397267761
2020-02-20,31612.93341983878,55721.352748227095
2020-02-21,32222.19714371011,56396.09924785957
2020-02-24,32572.225633884744,57337.66502906253
2020-02-25,32249.530547270428,57059.71519520206
2020-02-26,32013.482935123146,56188.828563444134
2020-02-27,31243.515217577136,55675.02810446125
2020-02-28,30840.868689774295,55839.44909331553
2020-03-02,31712.05783084481,57025.71670822761
2020-03-03,32054.257453314232,57924.48081288591
2020-03-04,32531.469927029782,59065.83212109632
2020-03-05,31977.946104238417,58517.11753843964
2020-03-06,32101.9997730374,58288.0217316575
2020-03-09,32429.49141544142,59422.81941074282
2020-03-10,32221.664497082467,59091.51473454207
2020-03-11,32782.67056191483,59078.82204833097
2020-03-12,33129.993360947905,60564.83551124586
2020-03-13,33801.36309716578,61771.51421142624
2020-03-16,33642.702334993504,60934.59357563406
2020-03-17,33563.89120566788,61284.90941906138
2020-03-18,33309.50270425599,62290.30845381478
2020-03-19,34044.36810757706,64068.029663639354
2020-03-20,34148.607912719526,64661.52172413763
2020-03-23,34175.27609240599,64360.90703048426
2020-03-24,34449.89453689877,63904.90089391126
2020-03-25,34264.1264908432,63775.52132875395
2020-03-26,33962.19697744627,63833.21947350311
2020-03-27,33904.943264120535,63839.16893367856
2020-03-30,34530.41837852191,64547.8837780936
2020-03-31,33927.41633016882,64296.76828222591
2020-04-01,34157.726025994394,64735.009311977934
2020-04-02,34543.08454218233,66017.96747877881
2020-04-03,34108.47758204136,66314.39230859412
2020-04-06,34691.05196492855,67147.2327627208
2020-04-07,34627.74331053567,67409.39900649595
2020-04-08,34977.929872710825,67576.66866390705
2020-04-09,34603.58839024603,67344.21183447615
2020-04-10,34974.39725591751,68743.65188770636
2020-04-13,34546.722364246605,68097.73511495975
2020-04-14,34565.86102324057,68458.35827207891
2020-04-15,35092.41726050326,69429.2563373093
2020-04-16,36123.802189015114,71761.98461380597
2020-04-17,36804.13533991098,73861.36840292027
2020-04-20,37136.74436108999,74361.1219734385
2020-04-21,37632.165356785066,75102.41866897054
2020-04-22,37431.47605828271,73326.8246774023
2020-04-23,36891.89475178208,72611.52420490954
2020-04-24,37789.28924820433,73582.79638681005
2020-04-27,37233.784952947826,72113.2537625885
2020-04-28,37783.81129951452,73747.14562195253
2020-04-29,37895.356604918576,73427.08409569944
2020-04-30,38081.97477064151,73185.36898308426
2020-05-01,37514.70537970974,72854.132229365
2020-05-04,37338.49091862525,72788.16221463856
2020-05-05,36612.528309400615,71560.57166386706
2020-05-06,37267.61884569039,72985.02374537871
2020-05-07,36530.2326076505,71160.68819109177
2020-05-08,36785.22731043001,71867.32224964822
2020-05-11,37093.26976236713,71873.58931775003
2020-05-12,36351.07281555547,71928.37609679517
2020-05-13,36522.64992399623,71747.40011904282
2020-05-14,37386.00934672133,73431.31651911758
2020-05-15,36912.16455471802,72907.75104375303
2020-05-18,37138.64496085672,72996.11719230663
2020-05-19,37701.219649238425,74496.72789624479
2020-05-20,37613.78228644401,73474.47447095285
2020-05-21,36883.61172462586,72564.9870840949
2020-05-22,36532.04599348648,71223.89846024539
2020-05-25,37364.12425984002,72607.80768758952
2020-05-26,36994.84195581843,73027.32543777645
2020-05-27,36822.90894786045,72617.7986979991
2020-05-28,37290.31138415832,74182.19521310928
2020-05-29,37673.92570518788,75858.24287307133
2020-06-01,37724.36690150519,76938.91416026474
2020-06-02,37547.07114511521,76567.62149046878
2020-06-03,38001.06193886798,77214.10268324468
2020-06-04,37916.91830177893,77141.88063991354
2020-06-05,38387.03539936344,77921.730364744
2020-06-08,38814.06283223251,77414.68102366598
2020-06-09,38873.14654220832,76955.78284812793
2020-06-10,39885.708440451,77725.85062379877
2020-06-11,41221.10253155284,79215.17615763917
2020-06-12,41451.12585838883,80876.51625690058
2020-06-15,41870.89310934738,81752.2557784306
2020-06-16,41784.83126579394,81722.03861856156
2020-06-17,42183.063019946414,81675.1803313067
2020-06-18,41241.221256341865,81236.78720587128
2020-06-19,42503.86891275706,82805.60440977997
2020-06-22,42985.73185659192,83040.43029463758
2020-06-23,42981.51497631044,82593.09383821608
2020-06-24,41725.29933841225,81239.1967960307
2020-06-25,41597.63851999756,81711.4439580866
2020-06-26,41236.60211120679,80756.27017483398
2020-06-29,41831.5927848203,81874.97899670544
2020-06-30,41489.1512377565,81403.31207246966
2020-07-01,42662.42877734308,82952.74900215579
2020-07-02,42878.81054227495,83311.82299233672
2020-07-03,42155.05102766717,81205.30359224229
2020-07-06,41787.05954272415,81561.28888616606
2020-07-07,40761.961936772794,79562.45942257777
2020-07-08,40559.353636345666,79601.45732381512
2020-07-09,40622.97612685115,79684.03017090017
2020-07-10,40944.75096342725,78692.21571573707
2020-07-13,40708.685930723586,78400.43095146074
2020-07-14,40657.01351224861,79619.16162661342
2020-07-15,41243.8155999915,80416.90978300948
2020-07-16,40449.655399935706,78557.52390752785
2020-07-17,40924.41258034826,79317.27296668208
2020-07-20,40589.76109452333,78903.69615287267
2020-07-21,41536.100440934315,80231.76580549244
2020-07-22,42044.11814168635,81087.39280650736
2020-07-23,41896.46474047675,81135.75919549869
2020-07-24,42881.09313503293,83559.10154365783
2020-07-27,42667.44707286176,84137.63123988129
2020-07-28,42393.78396401017,84423.33544212085
2020-07-29,42069.03804413878,84779.11417955051
2020-07-30,41952.221100921524,84540.71427105048
2020-07-31,40715.9874948864,82939.29648352016
2020-08-03,40762.623583842,82227.71798481405
2020-08-04,41576.21334498469,83911.94042706507
2020-08-05,41753.18214496582,83857.90344030556
2020-08-06,41573.62797216316,84625.86172792304
2020-08-07,41531.9919629645,83829.38978214773
2020-08-10,41882.80312573585,83959.30573132046
2020-08-11,42327.10133074437,84509.60835055492
2020-08-12,42968.52196486623,84838.68075447722
2020-08-13,43299.35730617406,85077.91846917657
2020-08-14,44828.0093167473,89207.96201325601
2020-08-17,44416.44001945519,88255.93371012864
2020-08-18,44778.26116673634,88114.346453673
2020-08-19,43620.84970420069,87423.23255596914
2020-08-20,43520.29787263852,87988.10281995563
2020-08-21,43811.9270019312,87621.09989548956
2020-08-24,44196.4659414753,88432.85866808331
2020-08-25,44670.93719965379,89159.3088021567
2020-08-26,44908.825325254846,89561.61172648314
2020-08-27,45234.87771139241,89426.39545390262
2020-08-28,46072.04196245367,90016.92957407312
2020-08-31,46026.77947185991,88495.99830830231
2020-09-01,45251.79770768414,88166.78481086048
2020-09-02,46072.82805441781,87803.85729323585
2020-09-03,46481.65653817318,88487.98649951795
2020-09-04,47384.20597618415,89685.0566920558
2020-09-07,46484.70277266904,88672.78188245273
2020-09-08,47533.99243236383,89353.92750426101
2020-09-09,47961.92739277243,89954.50142216761
2020-09-10,47927.25737376167,89556.34966186692
2020-09-11,47422.32176461882,90119.63045958371
2020-09-14,47097.44135753139,89575.36781409495
2020-09-15,47457.219805444765,89967.63584919322
2020-09-16,47010.254051753094,88812.74376891875
2020-09-17,47150.46458152754,89121.5922743263
2020-09-18,47902.324122819606,89447.85768243294
2020-09-21,47889.120873449596,89420.91502165113
2020-09-22,47851.611057950744,89021.55197616851
2020-09-23,47421.873397723146,87740.6325496847
2020-09-24,46849.41521749556,85648.88779043888
2020-09-25,46668.89714796341,85712.55774807722
2020-09-28,47265.19888053235,87011.39920756129
2020-09-29,47050.19999536279,85195.43077377195
2020-09-30,47373.58222062175,84083.17781879671
2020-10-01,47861.40536331115,85984.16300273815
2020-10-02,48638.54342517546,86456.09066088923
2020-10-05,48556.96343508463,87782.76193052955
2020-10-06,50148.191466191376,89624.74139215812
2020-10-07,48988.52430453654,89114.59353684401
2020-10-08,49480.97129582683,89073.64165192292
2020-10-09,48003.109138308006,87841.3185082193
2020-10-12,47903.904131108386,87157.60365350689
2020-10-13,48146.85644434928,87476.45765432081
2020-10-14,47844.69759605892,88026.54186692533
2020-10-15,47668.12199865678,87033.28264250197
2020-10-16,46923.419243434546,86073.64735967656
2020-10-19,46405.80956781088,86257.41659484866
2020-10-20,47281.68387508204,87713.6758568865
2020-10-21,48091.33542623915,87989.82717738142
2020-10-22,47581.62237508538,88941.26612048302
2020-10-23,48950.8378139862,91225.28459716421
2020-10-26,48696.081844789194,90930.34430515839
2020-10-27,49203.51010316072,90874.86491860161
2020-10-28,49383.198426181654,90665.84349881716
2020-10-29,50796.71301094933,93885.14923057077
2020-10-30,50333.325235541146,93201.8585207247
2020-11-02,50159.03199135923,93744.94050272886
2020-11-03,50021.804393173836,94225.71791643904
2020-11-04,50152.13256071053,95465.55195523838
2020-11-05,50089.763139159346,95546.59121372194
2020-11-06,51078.273900877284,97480.14569101394
2020-11-09,51971.569163506865,98537.30960074905
2020-11-10,52957.419647970346,99398.82134789303
2020-11-11,51408.85783317228,97876.64254664493
2020-11-12,50543.92947019308,95529.25542418912
2020-11-13,50944.43556246644,95265.82257361639
2020-11-16,51798.24792195909,96025.73089439953
2020-11-17,51223.874518030774,94823.65797588663
2020-11-18,50572.99792786704,94240.55696409899
2020-11-19,49519.087120547905,91461.75857928723
2020-11-20,48662.62229418649,90911.80050470741
2020-11-23,49288.55817934707,92721.12891034423
2020-11-24,49298.44115823589,92610.82902246607
2020-11-25,50171.12342077247,93572.9905764502
2020-11-26,49007.05270852673,91682.40146243204
2020-11-27,48834.62050115832,90866.67835469075
2020-11-30,49321.222862725364,92494.16641006828
2020-12-01,50486.2584691099,94162.74322772221
2020-12-02,50632.452970597384,94527.74568760458
